composition,coop_rate,winning_strategy
"[5, 2, 2, 4, 5, 1, 1, 2, 3, 5]",133.98222222222222,['SecondByRichardHufford']
"[1, 1, 5, 3, 2, 1, 3, 3, 0, 3]",153.349173553719,['EvolvedANNNoise05']
"[1, 2, 2, 5, 2, 0, 0, 0, 4, 4]",129.265,['Raider']
"[1, 2, 4, 4, 2, 1, 0, 0, 0, 3]",153.8477508650519,['Raider']
"[2, 3, 2, 3, 2, 0, 0, 2, 1, 1]",142.984375,['Raider']
"[4, 5, 2, 3, 1, 2, 1, 3, 3, 5]",155.35196195005946,['Raider']
"[1, 0, 4, 3, 0, 4, 2, 3, 1, 4]",164.9318181818182,['EvolvedANNNoise05']
"[2, 3, 3, 3, 4, 3, 3, 4, 2, 4]",152.9177939646202,['EvolvedANNNoise05']
"[1, 1, 5, 5, 1, 1, 0, 3, 4, 2]",141.10964083175804,['Raider']
"[1, 1, 1, 5, 4, 2, 1, 5, 1, 0]",144.39002267573696,['EvolvedANNNoise05']
"[4, 3, 3, 3, 0, 4, 1, 4, 0, 1]",167.26275992438562,['EvolvedANNNoise05']
"[5, 0, 5, 5, 2, 3, 4, 3, 1, 1]",147.5219976218787,['EvolvedANNNoise05']
"[3, 1, 1, 1, 2, 5, 2, 0, 0, 0]",161.2,['EvolvedANNNoise05']
"[0, 2, 1, 0, 4, 2, 1, 4, 5, 3]",146.93801652892563,['GrudgerAlternator']
"[4, 4, 2, 2, 1, 0, 1, 1, 5, 5]",141.928,['Raider']
"[3, 0, 2, 3, 5, 1, 2, 3, 2, 4]",133.9232,['SecondByRichardHufford']
"[4, 3, 1, 3, 4, 3, 0, 0, 3, 2]",136.46124763705103,['EvolvedANNNoise05']
"[4, 4, 2, 1, 3, 2, 1, 3, 5, 0]",145.8608,['SneakyTitForTat']
"[2, 5, 1, 2, 2, 4, 1, 3, 4, 4]",156.9923469387755,['Raider']
"[4, 0, 5, 3, 0, 1, 1, 2, 5, 0]",144.37414965986395,['EvolvedANNNoise05']
"[0, 2, 4, 2, 2, 1, 2, 3, 5, 3]",146.68923611111111,['GrudgerAlternator']
"[0, 2, 5, 2, 0, 0, 0, 4, 5, 5]",147.18147448015122,['EvolvedANNNoise05']
"[4, 3, 1, 2, 1, 4, 5, 3, 5, 0]",164.0829081632653,['EvolvedANNNoise05']
"[4, 0, 3, 3, 4, 1, 2, 1, 4, 5]",131.06584362139918,['SecondByRichardHufford']
"[4, 3, 1, 3, 0, 5, 2, 4, 1, 1]",172.99652777777777,['EvolvedANNNoise05']
"[1, 3, 4, 5, 4, 0, 3, 5, 5, 0]",141.23555555555555,['Raider']
"[1, 0, 4, 0, 5, 5, 5, 1, 2, 1]",154.28472222222223,['GrudgerAlternator']
"[5, 4, 3, 5, 3, 2, 4, 5, 4, 3]",150.1904432132964,['EvolvedANNNoise05']
"[1, 5, 2, 3, 0, 3, 1, 2, 2, 5]",165.90625,['Raider']
"[5, 5, 3, 4, 2, 4, 5, 5, 0, 5]",165.32271468144043,['EvolvedANNNoise05']
"[1, 0, 5, 2, 5, 4, 1, 4, 1, 0]",151.42155009451795,['DefectorHunter']
"[1, 4, 4, 2, 5, 3, 2, 4, 4, 3]",150.7666015625,['Raider']
"[1, 3, 5, 5, 2, 3, 1, 0, 5, 4]",142.4780023781213,['Raider']
"[1, 3, 1, 0, 4, 1, 3, 2, 3, 4]",147.74380165289256,['GrudgerAlternator']
"[3, 5, 0, 4, 0, 1, 3, 2, 4, 5]",161.40603566529492,['EvolvedANNNoise05']
"[1, 4, 3, 4, 0, 0, 2, 3, 5, 5]",153.00274348422496,['Raider']
"[4, 3, 2, 3, 0, 0, 0, 1, 2, 2]",142.3356401384083,['Raider']
"[3, 0, 0, 5, 5, 0, 0, 0, 1, 4]",122.31172839506173,['SecondByRichardHufford']
"[3, 0, 0, 3, 1, 1, 3, 2, 2, 5]",158.505,['EvolvedANNNoise05']
"[0, 4, 1, 0, 5, 5, 1, 4, 5, 4]",155.2960760998811,['GrudgerAlternator']
"[1, 0, 3, 5, 4, 0, 1, 5, 3, 3]",134.4112,['SecondByRichardHufford']
"[1, 1, 0, 4, 4, 1, 5, 3, 0, 4]",149.32703213610586,['EvolvedANNNoise05']
"[3, 4, 0, 0, 4, 3, 3, 2, 4, 4]",150.6255144032922,['SecondByRichardHufford']
"[5, 3, 1, 2, 0, 3, 5, 2, 3, 0]",168.03125,['EvolvedANNNoise05']
"[4, 0, 3, 2, 5, 2, 0, 2, 1, 5]",136.77083333333334,['SecondByRichardHufford']
"[4, 1, 2, 4, 5, 1, 0, 0, 4, 2]",120.83931947069944,['SecondByRichardHufford']
"[5, 4, 3, 1, 5, 1, 1, 4, 1, 4]",143.013079667063,['SecondByRichardHufford']
"[3, 5, 3, 1, 1, 0, 5, 1, 5, 5]",153.871581450654,['EvolvedANNNoise05']
"[3, 3, 0, 5, 3, 1, 3, 5, 2, 1]",151.2026627218935,['EvolvedANNNoise05']
"[0, 3, 1, 3, 4, 5, 1, 1, 5, 4]",145.2153635116598,['EvolvedANNNoise05']
"[4, 0, 1, 4, 3, 2, 3, 0, 1, 4]",141.07231404958677,['EvolvedANNNoise05']
"[5, 5, 2, 3, 0, 0, 2, 1, 0, 0]",149.52469135802468,['Raider']
"[4, 2, 4, 1, 2, 4, 5, 5, 2, 4]",160.70798898071627,['EvolvedANNNoise05']
"[3, 1, 0, 4, 3, 1, 3, 3, 2, 4]",147.00868055555554,['EvolvedANNNoise05']
"[5, 5, 4, 2, 3, 4, 1, 0, 4, 4]",145.6162109375,['EvolvedANNNoise05']
"[1, 5, 1, 3, 3, 4, 2, 0, 0, 5]",168.94791666666666,['EvolvedANNNoise05']
"[0, 1, 3, 4, 3, 1, 3, 3, 0, 3]",151.3560090702948,['EvolvedANNNoise05']
"[2, 3, 2, 0, 0, 0, 1, 5, 1, 1]",168.1288888888889,['Raider']
"[0, 4, 5, 3, 2, 4, 3, 5, 0, 4]",170.1822222222222,['EvolvedANNNoise05']
"[5, 0, 5, 5, 3, 0, 0, 0, 4, 0]",116.67148760330579,['EvolvedANNNoise05']
"[2, 0, 2, 0, 5, 4, 2, 4, 3, 0]",147.150826446281,['GrudgerAlternator']
"[1, 4, 0, 1, 2, 2, 2, 1, 2, 3]",158.15740740740742,['EvolvedANNNoise05']
"[2, 1, 0, 4, 5, 3, 0, 5, 0, 0]",147.295,['DefectorHunter']
"[5, 5, 0, 2, 0, 0, 4, 1, 5, 4]",158.41420118343194,['EvolvedANNNoise05']
"[4, 4, 5, 1, 1, 4, 2, 4, 0, 1]",163.98816568047337,['EvolvedANNNoise05']
"[5, 2, 2, 2, 4, 1, 3, 4, 2, 2]",140.37860082304528,['EvolvedANNNoise05']
"[2, 5, 3, 0, 3, 0, 4, 2, 0, 1]",156.9625,['Raider']
"[1, 1, 3, 1, 2, 0, 4, 1, 4, 0]",145.85813148788927,['GrudgerAlternator']
"[5, 4, 3, 4, 2, 5, 2, 2, 1, 2]",156.7488888888889,['EvolvedANNNoise05']
"[5, 2, 3, 1, 0, 5, 3, 4, 5, 2]",164.29111111111112,['EvolvedANNNoise05']
"[4, 2, 4, 2, 1, 3, 2, 0, 0, 1]",152.66204986149583,['EvolvedANNNoise05']
"[0, 4, 4, 5, 2, 3, 2, 1, 3, 4]",153.0076530612245,['EvolvedANNNoise05']
"[5, 2, 1, 5, 0, 0, 5, 5, 0, 4]",172.3443072702332,['EvolvedANNNoise05']
"[3, 4, 5, 2, 1, 0, 3, 0, 4, 3]",145.4496,['Raider']
"[0, 5, 1, 2, 0, 1, 1, 1, 5, 2]",151.53086419753086,['EvolvedANNNoise05']
"[3, 4, 3, 5, 5, 3, 0, 1, 4, 1]",138.833531510107,['SecondByRichardHufford']
"[4, 3, 2, 3, 4, 4, 3, 1, 2, 3]",148.4090368608799,['EvolvedANNNoise05']
"[2, 0, 2, 2, 5, 1, 4, 2, 0, 4]",138.3801652892562,['DefectorHunter']
"[4, 5, 0, 4, 3, 2, 3, 2, 1, 2]",152.90976331360946,['EvolvedANNNoise05']
"[3, 2, 0, 2, 1, 4, 1, 1, 2, 4]",159.49,['EvolvedANNNoise05']
"[0, 0, 3, 2, 4, 1, 5, 1, 5, 5]",136.21005917159763,['GrudgerAlternator']
"[0, 0, 3, 4, 1, 1, 5, 1, 0, 1]",154.24609375,['EvolvedANNNoise05']
"[0, 4, 2, 3, 4, 4, 4, 2, 0, 5]",166.24362244897958,['EvolvedANNNoise05']
"[0, 2, 2, 3, 1, 5, 3, 2, 4, 5]",157.80109739369,['EvolvedANNNoise05']
"[5, 0, 3, 2, 4, 4, 4, 1, 5, 3]",141.0853277835588,['EvolvedANNNoise05']
"[2, 1, 4, 5, 4, 1, 0, 4, 5, 0]",133.35207100591717,['Raider']
"[5, 1, 4, 1, 3, 3, 4, 0, 3, 3]",142.960219478738,['EvolvedANNNoise05']
"[3, 0, 5, 1, 2, 1, 0, 2, 1, 5]",140.29,['SecondByRichardHufford']
"[3, 2, 2, 0, 3, 5, 5, 2, 4, 3]",157.0332936979786,['SecondByRichardHufford']
"[4, 3, 2, 4, 0, 2, 0, 2, 4, 0]",148.7845804988662,['Raider']
"[2, 0, 5, 5, 3, 1, 2, 1, 5, 3]",132.18930041152262,['SecondByRichardHufford']
"[0, 3, 5, 5, 3, 3, 4, 1, 0, 5]",161.52675386444707,['EvolvedANNNoise05']
"[0, 2, 1, 4, 2, 2, 4, 0, 2, 3]",149.815,['EvolvedANNNoise05']
"[0, 1, 1, 3, 4, 1, 4, 5, 5, 0]",141.875,['GrudgerAlternator']
"[2, 0, 2, 4, 0, 2, 5, 1, 4, 2]",158.28305785123968,['EvolvedANNNoise05']
"[4, 3, 5, 2, 0, 0, 2, 0, 4, 4]",142.92708333333334,['EvolvedANNNoise05']
"[2, 2, 1, 2, 2, 5, 2, 1, 4, 0]",152.91156462585033,['EvolvedANNNoise05']
"[0, 3, 3, 5, 4, 4, 5, 0, 5, 0]",144.41736028537454,['EvolvedANNNoise05']
"[0, 2, 4, 5, 5, 3, 5, 0, 4, 2]",141.25,['GrudgerAlternator']
"[2, 1, 1, 5, 3, 4, 5, 0, 2, 3]",148.92011834319527,['EvolvedANNNoise05']
"[3, 2, 1, 3, 0, 0, 1, 0, 2, 4]",148.4453125,['EvolvedANNNoise05']
"[2, 4, 5, 1, 2, 5, 5, 0, 2, 2]",164.34948979591837,['EvolvedANNNoise05']
"[0, 4, 0, 3, 1, 0, 1, 5, 1, 3]",171.01543209876544,['EvolvedANNNoise05']
"[2, 0, 4, 2, 5, 4, 4, 3, 4, 4]",144.5625,['EvolvedANNNoise05']
"[5, 0, 3, 5, 0, 5, 1, 4, 3, 4]",159.27333333333334,['EvolvedANNNoise05']
"[2, 1, 2, 5, 1, 0, 1, 4, 1, 5]",156.2603305785124,['SecondByRichardHufford']
"[1, 2, 2, 3, 3, 5, 5, 3, 3, 0]",156.76268861454048,['EvolvedANNNoise05']
"[5, 1, 5, 1, 2, 1, 1, 3, 3, 2]",138.14583333333334,['EvolvedANNNoise05']
"[1, 2, 4, 1, 1, 3, 1, 2, 2, 5]",158.46694214876032,['Raider']
"[2, 4, 5, 0, 1, 1, 4, 1, 0, 1]",165.7950138504155,['Raider']
"[1, 3, 2, 0, 0, 5, 4, 2, 0, 4]",185.43537414965985,['Raider']
"[2, 4, 1, 0, 4, 5, 1, 2, 1, 5]",164.9696,['SecondByRichardHufford']
"[3, 5, 5, 0, 1, 4, 0, 0, 3, 2]",155.97542533081287,['SneakyTitForTat']
"[3, 3, 2, 1, 5, 5, 0, 3, 3, 1]",151.0621301775148,['SneakyTitForTat']
"[1, 3, 0, 4, 4, 2, 0, 0, 4, 2]",131.755,['SecondByRichardHufford']
"[5, 3, 4, 3, 2, 3, 1, 0, 1, 2]",145.0,['EvolvedANNNoise05']
"[4, 1, 5, 4, 0, 0, 4, 2, 4, 3]",149.37311385459535,['EvolvedANNNoise05']
"[2, 1, 3, 5, 0, 4, 0, 1, 0, 4]",166.0875,['EvolvedANNNoise05']
"[1, 1, 3, 4, 2, 1, 4, 1, 1, 5]",151.16824196597352,['EvolvedANNNoise05']
"[2, 0, 1, 0, 4, 2, 2, 3, 2, 4]",143.5925,['SecondByRichardHufford']
"[2, 2, 1, 3, 1, 4, 1, 0, 1, 1]",158.109375,['EvolvedANNNoise05']
"[0, 2, 2, 5, 5, 0, 0, 0, 5, 3]",122.13223140495867,['GrudgerAlternator']
"[4, 0, 1, 5, 0, 1, 2, 3, 2, 3]",161.82539682539684,['EvolvedANNNoise05']
"[1, 5, 1, 0, 4, 1, 5, 1, 2, 3]",155.20604914933838,['GrudgerAlternator']
"[2, 5, 3, 5, 4, 0, 1, 4, 4, 2]",142.19555555555556,['Raider']
"[5, 3, 1, 1, 5, 3, 1, 5, 1, 5]",150.42333333333335,['SecondByRichardHufford']
"[0, 0, 5, 0, 4, 5, 0, 0, 5, 1]",155.475,['GrudgerAlternator']
"[2, 4, 5, 5, 1, 0, 1, 1, 5, 1]",140.3296,['Raider']
"[1, 2, 0, 0, 1, 1, 0, 0, 0, 3]",168.859375,['Raider']
"[5, 5, 2, 5, 4, 2, 1, 5, 2, 1]",146.75390625,['EvolvedANNNoise05']
"[5, 3, 0, 1, 2, 5, 5, 4, 2, 3]",166.5222222222222,['EvolvedANNNoise05']
"[4, 1, 1, 4, 2, 0, 0, 3, 3, 0]",134.0462962962963,['EvolvedANNNoise05']
"[1, 5, 5, 0, 2, 1, 1, 4, 3, 0]",161.2479338842975,['Raider']
"[5, 4, 3, 5, 1, 3, 4, 1, 2, 4]",155.8916015625,['EvolvedANNNoise05']
"[2, 3, 4, 5, 0, 3, 1, 0, 0, 4]",164.349173553719,['Raider']
"[4, 3, 2, 0, 3, 5, 2, 1, 0, 4]",162.04513888888889,['SecondByRichardHufford']
"[0, 0, 4, 1, 3, 0, 5, 3, 0, 5]",149.08616780045352,['GrudgerAlternator']
"[4, 5, 3, 3, 3, 3, 4, 1, 2, 1]",151.45303210463734,['EvolvedANNNoise05']
"[5, 2, 4, 4, 5, 2, 1, 0, 4, 1]",129.16326530612244,['SecondByRichardHufford']
"[4, 0, 5, 4, 5, 2, 3, 3, 0, 4]",140.58,['DefectorHunter']
"[5, 4, 1, 2, 2, 1, 0, 4, 1, 5]",153.2032,['EvolvedANNNoise05']
"[2, 3, 3, 3, 4, 1, 0, 5, 5, 1]",141.33882030178327,['Raider']
"[3, 0, 2, 3, 0, 5, 3, 1, 0, 2]",171.81440443213296,['EvolvedANNNoise05']
"[1, 4, 3, 4, 3, 0, 3, 0, 1, 0]",145.3240997229917,['Raider']
"[1, 5, 3, 0, 3, 5, 2, 0, 4, 3]",159.22337278106508,['Raider']
"[1, 3, 5, 5, 1, 5, 2, 0, 3, 2]",154.75034293552812,['EvolvedANNNoise05']
"[2, 1, 5, 5, 3, 4, 1, 5, 4, 2]",147.40234375,['EvolvedANNNoise05']
"[3, 2, 0, 5, 3, 2, 0, 1, 0, 1]",145.96539792387543,['SecondByRichardHufford']
"[5, 2, 4, 3, 3, 5, 5, 2, 5, 5]",150.44378698224853,['EvolvedANNNoise05']
"[5, 0, 5, 0, 4, 1, 1, 2, 5, 1]",130.97395833333334,['SecondByRichardHufford']
"[2, 4, 0, 2, 0, 3, 3, 2, 4, 0]",168.43,['SneakyTitForTat']
"[5, 2, 2, 2, 1, 1, 1, 1, 3, 0]",138.2962962962963,['EvolvedANNNoise05']
"[1, 2, 4, 5, 0, 0, 0, 0, 0, 3]",155.50666666666666,['Raider']
"[1, 2, 1, 0, 5, 2, 0, 3, 2, 1]",149.49826989619376,['Forgiver']
"[0, 1, 4, 5, 5, 5, 0, 2, 0, 5]",160.75720164609052,['SecondByRichardHufford']
"[1, 5, 1, 1, 2, 1, 2, 1, 2, 5]",158.13378684807256,['Raider']
"[4, 1, 2, 1, 1, 5, 3, 2, 4, 0]",160.62948960302458,['SneakyTitForTat']
"[5, 3, 0, 2, 3, 0, 0, 3, 1, 1]",132.9783950617284,['SecondByRichardHufford']
"[3, 1, 3, 1, 1, 3, 5, 5, 2, 1]",165.1632,['EvolvedANNNoise05']
"[3, 1, 4, 5, 1, 2, 3, 2, 5, 5]",147.09053069719042,['EvolvedANNNoise05']
"[4, 0, 5, 1, 4, 2, 1, 4, 5, 4]",138.34555555555556,['SecondByRichardHufford']
"[1, 3, 0, 0, 0, 5, 1, 5, 2, 1]",183.90123456790124,['SneakyTitForTat']
"[2, 0, 5, 3, 1, 4, 5, 4, 2, 5]",160.5130072840791,['EvolvedANNNoise05']
"[0, 0, 5, 3, 5, 4, 2, 5, 0, 4]",155.39923469387756,['GrudgerAlternator']
"[0, 3, 2, 1, 0, 2, 2, 5, 5, 3]",165.48393194706995,['EvolvedANNNoise05']
"[4, 1, 4, 1, 2, 0, 3, 1, 5, 5]",138.65828402366864,['EvolvedANNNoise05']
"[2, 2, 4, 0, 3, 3, 0, 1, 4, 1]",148.645,['Raider']
"[5, 0, 1, 3, 3, 3, 2, 2, 5, 0]",139.94097222222223,['EvolvedANNNoise05']
"[5, 0, 1, 1, 5, 3, 3, 1, 5, 0]",133.15625,['EvolvedANNNoise05']
"[1, 2, 1, 5, 0, 5, 0, 0, 4, 0]",145.65123456790124,['EvolvedANNNoise05']
"[3, 3, 4, 3, 0, 3, 5, 4, 4, 1]",164.41333333333333,['EvolvedANNNoise05']
"[3, 3, 3, 5, 3, 4, 5, 3, 5, 3]",150.80496712929144,['EvolvedANNNoise05']
"[5, 2, 3, 2, 0, 4, 3, 3, 1, 3]",165.22485207100593,['EvolvedANNNoise05']
"[5, 2, 1, 4, 5, 2, 5, 0, 1, 0]",131.7792,['EvolvedANNNoise05']
"[1, 5, 4, 4, 2, 0, 4, 1, 4, 2]",148.37174211248285,['Raider']
"[1, 2, 4, 2, 5, 5, 1, 4, 4, 3]",150.77315296566076,['SecondByRichardHufford']
"[5, 3, 4, 0, 4, 5, 0, 0, 2, 4]",148.68175582990398,['SecondByRichardHufford']
"[5, 1, 4, 2, 1, 3, 3, 0, 2, 0]",146.46485260770976,['EvolvedANNNoise05']
"[4, 4, 3, 5, 1, 4, 4, 1, 0, 2]",162.98341836734693,['EvolvedANNNoise05']
"[3, 2, 5, 3, 5, 0, 0, 5, 4, 1]",134.14413265306123,['SecondByRichardHufford']
"[0, 2, 5, 4, 5, 1, 3, 0, 5, 1]",136.09467455621302,['GrudgerAlternator']
"[0, 0, 5, 5, 0, 4, 4, 5, 1, 0]",165.72916666666666,['EvolvedANNNoise05']
"[2, 4, 5, 2, 3, 4, 3, 1, 5, 3]",151.208984375,['EvolvedANNNoise05']
"[3, 3, 0, 1, 3, 0, 1, 1, 4, 1]",132.39446366782008,['SecondByRichardHufford']
"[3, 4, 0, 3, 5, 2, 2, 3, 2, 5]",148.40428061831153,['SecondByRichardHufford']
"[4, 0, 0, 1, 3, 1, 5, 3, 2, 3]",147.07644628099175,['EvolvedANNNoise05']
"[0, 0, 1, 5, 0, 1, 0, 4, 1, 1]",164.71005917159763,['SecondByColbert']
"[4, 5, 0, 0, 0, 2, 2, 3, 0, 5]",178.08390022675738,['Raider']
"[0, 1, 2, 4, 2, 4, 2, 2, 4, 1]",147.32438016528926,['EvolvedANNNoise05']
"[1, 1, 3, 0, 2, 1, 1, 1, 5, 3]",140.86111111111111,['GrudgerAlternator']
"[3, 2, 2, 4, 2, 2, 3, 5, 4, 5]",153.7333984375,['EvolvedANNNoise05']
"[3, 5, 1, 3, 5, 0, 2, 2, 1, 4]",144.4156804733728,['SecondByRichardHufford']
"[0, 2, 0, 5, 4, 2, 1, 4, 4, 2]",140.734375,['SecondByRichardHufford']
"[1, 0, 1, 5, 4, 4, 2, 5, 1, 3]",152.21005917159763,['SecondByRichardHufford']
"[5, 4, 1, 3, 1, 3, 2, 5, 2, 0]",161.91272189349112,['EvolvedANNNoise05']
"[0, 5, 3, 1, 4, 0, 1, 2, 3, 4]",151.00756143667297,['GrudgerAlternator']
"[1, 0, 4, 1, 0, 4, 5, 2, 3, 1]",168.42857142857142,['EvolvedANNNoise05']
"[1, 2, 1, 0, 3, 5, 3, 1, 5, 4]",152.5152,['GrudgerAlternator']
"[0, 4, 4, 3, 4, 2, 2, 4, 3, 0]",152.7662721893491,['EvolvedANNNoise05']
"[5, 0, 1, 0, 4, 4, 4, 4, 1, 0]",147.38941398865785,['SneakyTitForTat']
"[4, 4, 0, 4, 5, 1, 3, 0, 4, 1]",130.57692307692307,['EvolvedANNNoise05']
"[3, 3, 1, 1, 3, 3, 1, 2, 5, 4]",145.87869822485206,['EvolvedANNNoise05']
"[3, 4, 0, 2, 3, 0, 1, 2, 2, 4]",144.54421768707482,['EvolvedANNNoise05']
"[2, 2, 4, 4, 4, 5, 1, 1, 0, 3]",158.62426035502958,['EvolvedANNNoise05']
"[1, 1, 3, 4, 2, 4, 3, 2, 5, 3]",147.94387755102042,['EvolvedANNNoise05']
"[1, 3, 1, 5, 1, 1, 5, 2, 5, 3]",153.56378600823047,['EvolvedANNNoise05']
"[1, 5, 3, 3, 5, 0, 2, 4, 2, 2]",147.7668038408779,['Raider']
"[5, 1, 4, 5, 2, 0, 5, 5, 5, 5]",147.87070854638424,['EvolvedANNNoise05']
"[5, 3, 3, 5, 1, 2, 0, 2, 1, 0]",145.10537190082644,['EvolvedANNNoise05']
"[3, 4, 2, 3, 4, 0, 5, 4, 2, 2]",146.52080856123663,['EvolvedANNNoise05']
"[4, 1, 1, 3, 2, 4, 2, 5, 0, 2]",162.74826388888889,['EvolvedANNNoise05']
"[5, 1, 3, 4, 1, 3, 5, 4, 0, 0]",159.72337278106508,['EvolvedANNNoise05']
"[5, 1, 3, 5, 5, 5, 0, 1, 2, 4]",141.94276795005203,['SecondByRichardHufford']
"[5, 0, 2, 3, 2, 4, 3, 1, 3, 5]",149.19260204081633,['EvolvedANNNoise05']
"[1, 2, 5, 4, 1, 4, 2, 5, 0, 0]",165.91493055555554,['Raider']
"[0, 4, 2, 4, 0, 0, 4, 1, 0, 0]",172.5288888888889,['EvolvedANNNoise05']
"[0, 2, 4, 3, 2, 2, 3, 4, 1, 0]",158.04988662131518,['EvolvedANNNoise05']
"[3, 0, 2, 1, 5, 5, 4, 2, 4, 5]",146.01040582726327,['EvolvedANNNoise05']
"[2, 1, 4, 1, 5, 2, 0, 3, 2, 2]",142.89462809917356,['SecondByRichardHufford']
"[1, 1, 2, 2, 1, 0, 0, 0, 5, 4]",126.71875,['Raider']
"[3, 1, 3, 5, 4, 4, 5, 2, 3, 5]",147.57714285714286,['EvolvedANNNoise05']
"[2, 3, 2, 0, 4, 2, 0, 5, 4, 4]",148.89940828402368,['SecondByRichardHufford']
"[1, 5, 1, 5, 4, 0, 2, 4, 0, 2]",154.5,['Raider']
"[0, 2, 3, 3, 0, 1, 5, 5, 2, 2]",169.25330812854443,['EvolvedANNNoise05']
"[5, 0, 0, 1, 4, 3, 5, 3, 2, 3]",146.97189349112426,['EvolvedANNNoise05']
"[4, 0, 5, 4, 2, 3, 1, 4, 5, 1]",143.50297265160523,['EvolvedANNNoise05']
"[2, 3, 4, 4, 1, 3, 4, 5, 5, 3]",157.87283737024222,['EvolvedANNNoise05']
"[1, 2, 0, 2, 5, 1, 1, 1, 5, 1]",127.9612188365651,['SecondByRichardHufford']
"[1, 3, 5, 0, 3, 1, 1, 0, 4, 2]",148.9875,['Raider']
"[3, 5, 5, 5, 4, 2, 1, 3, 3, 5]",147.53163580246914,['Raider']
"[1, 2, 0, 1, 3, 0, 5, 1, 2, 3]",144.59876543209876,['EvolvedANNNoise05']
"[3, 0, 3, 3, 2, 2, 1, 1, 2, 5]",142.56198347107437,['EvolvedANNNoise05']
"[1, 0, 4, 3, 0, 4, 4, 2, 5, 3]",157.00887573964496,['EvolvedANNNoise05']
"[4, 5, 2, 2, 2, 0, 4, 5, 3, 1]",154.88647959183675,['EvolvedANNNoise05']
"[1, 0, 0, 1, 5, 2, 4, 0, 5, 0]",128.21913580246914,['EvolvedANNNoise05']
"[1, 3, 0, 3, 4, 1, 2, 5, 3, 0]",145.8099173553719,['Raider']
"[3, 2, 4, 1, 1, 2, 1, 2, 1, 5]",154.75,['EvolvedANNNoise05']
"[5, 1, 2, 0, 0, 5, 3, 0, 1, 5]",166.54752066115702,['SecondByRichardHufford']
"[3, 5, 0, 3, 4, 4, 5, 4, 1, 4]",161.64646464646464,['EvolvedANNNoise05']
"[4, 5, 1, 5, 5, 1, 2, 3, 4, 4]",141.1392733564014,['SecondByRichardHufford']
"[4, 2, 3, 4, 5, 3, 3, 1, 3, 2]",138.7722222222222,['EvolvedANNNoise05']
"[2, 2, 2, 2, 3, 1, 2, 4, 5, 0]",145.07939508506615,['EvolvedANNNoise05']
"[1, 0, 5, 5, 0, 2, 1, 1, 2, 4]",148.87301587301587,['EvolvedANNNoise05']
"[2, 0, 3, 4, 3, 1, 0, 4, 3, 3]",137.20415879017014,['SecondByRichardHufford']
"[5, 2, 3, 5, 2, 0, 2, 0, 2, 3]",134.47222222222223,['EvolvedANNNoise05']
"[2, 0, 2, 1, 1, 2, 2, 1, 5, 4]",145.9725,['EvolvedANNNoise05']
"[1, 0, 3, 1, 0, 0, 2, 5, 1, 0]",161.7869822485207,['Raider']
"[5, 5, 5, 4, 5, 2, 0, 4, 2, 2]",143.38062283737025,['Raider']
"[2, 0, 4, 0, 2, 3, 0, 1, 0, 4]",157.1953125,['DefectorHunter']
"[2, 5, 2, 1, 5, 4, 5, 1, 2, 5]",157.1103515625,['EvolvedANNNoise05']
"[0, 2, 3, 0, 0, 1, 3, 2, 1, 0]",177.93055555555554,['SneakyTitForTat']
"[3, 0, 2, 1, 4, 3, 5, 1, 1, 5]",147.6992,['EvolvedANNNoise05']
"[2, 3, 0, 0, 5, 1, 5, 0, 4, 0]",137.49,['SneakyTitForTat']
"[3, 3, 4, 2, 0, 1, 5, 2, 5, 4]",157.9524375743163,['EvolvedANNNoise05']
"[5, 4, 3, 2, 3, 1, 2, 3, 5, 5]",143.64646464646464,['EvolvedANNNoise05']
"[2, 0, 0, 4, 0, 3, 4, 4, 5, 4]",166.90828402366864,['EvolvedANNNoise05']
"[2, 2, 4, 1, 5, 5, 4, 2, 4, 5]",150.75432525951558,['EvolvedANNNoise05']
"[4, 5, 3, 4, 0, 5, 5, 4, 2, 4]",169.70679012345678,['EvolvedANNNoise05']
"[3, 0, 5, 5, 3, 3, 0, 1, 3, 0]",135.3251417769376,['EvolvedANNNoise05']
"[1, 3, 4, 0, 0, 5, 5, 2, 0, 2]",183.36570247933884,['Raider']
"[4, 5, 5, 3, 1, 0, 0, 1, 1, 2]",143.22520661157026,['Raider']
"[5, 3, 4, 1, 4, 4, 4, 5, 0, 3]",155.47291092745638,['EvolvedANNNoise05']
"[4, 5, 3, 2, 1, 4, 3, 0, 2, 1]",157.9152,['EvolvedANNNoise05']
"[4, 2, 1, 0, 1, 3, 5, 1, 0, 4]",168.94784580498867,['SecondByRichardHufford']
"[0, 1, 5, 1, 2, 1, 4, 2, 1, 1]",155.90740740740742,['GrudgerAlternator']
"[2, 4, 1, 5, 1, 5, 3, 1, 1, 0]",165.24574669187146,['EvolvedANNNoise05']
"[0, 3, 4, 0, 5, 3, 1, 5, 1, 2]",163.32638888888889,['GrudgerAlternator']
"[2, 1, 4, 3, 4, 0, 5, 1, 5, 4]",135.30083234244947,['GrudgerAlternator']
"[5, 3, 1, 2, 2, 2, 2, 5, 5, 4]",153.43080124869928,['EvolvedANNNoise05']
"[2, 0, 5, 2, 5, 0, 2, 4, 5, 2]",132.1604938271605,['GrudgerAlternator']
"[5, 4, 5, 4, 2, 4, 0, 0, 0, 4]",153.18494897959184,['EvolvedANNNoise05']
