,composition,coop_rate,winning_strategy
232,"[2, 4, 4, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
233,"[5, 2, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
234,"[1, 0, 1, 3, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
235,"[1, 2, 2, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
236,"[2, 0, 0, 2, 2]",200.0,"['FirstByDavis', 'InversePunisher']"
237,"[5, 3, 0, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
238,"[0, 1, 1, 2, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
239,"[2, 3, 2, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
240,"[0, 3, 5, 1, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
241,"[5, 1, 3, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
242,"[0, 1, 2, 4, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
243,"[0, 3, 4, 0, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
244,"[1, 2, 4, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
245,"[1, 0, 4, 0, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
246,"[1, 4, 1, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
247,"[0, 4, 5, 1, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
248,"[3, 5, 4, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
249,"[3, 4, 2, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
250,"[4, 3, 0, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
251,"[1, 2, 2, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
252,"[2, 4, 5, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
253,"[4, 3, 3, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
254,"[0, 0, 5, 0, 3]",200.0,"['OnceBitten', 'InversePunisher']"
255,"[1, 1, 4, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
256,"[0, 4, 5, 2, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
257,"[2, 0, 3, 4, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
258,"[5, 3, 4, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
259,"[0, 2, 4, 2, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
260,"[0, 4, 3, 0, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
261,"[2, 3, 5, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
262,"[4, 3, 0, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
263,"[5, 3, 2, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
264,"[2, 0, 4, 3, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
265,"[5, 3, 0, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
266,"[5, 0, 1, 1, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
267,"[5, 4, 1, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
268,"[0, 2, 0, 5, 4]",200.0,"['ContriteTitForTat', 'InversePunisher']"
269,"[5, 0, 0, 0, 2]",200.0,"['FirstByDavis', 'InversePunisher']"
270,"[1, 0, 3, 5, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
271,"[2, 0, 4, 2, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
272,"[5, 3, 1, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
273,"[4, 5, 1, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
274,"[0, 1, 3, 5, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
275,"[3, 1, 4, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
276,"[1, 1, 0, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
277,"[2, 3, 5, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
278,"[2, 3, 4, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
279,"[5, 1, 2, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
280,"[5, 1, 4, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
281,"[1, 1, 2, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
282,"[3, 3, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
283,"[1, 2, 1, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
284,"[3, 1, 4, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
285,"[4, 5, 3, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
286,"[4, 3, 0, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
287,"[1, 3, 2, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
288,"[4, 1, 4, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
289,"[3, 5, 3, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
290,"[5, 5, 4, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
291,"[0, 1, 0, 4, 0]",200.0,"['ContriteTitForTat', 'InversePunisher']"
292,"[2, 4, 4, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
293,"[1, 4, 1, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
294,"[3, 2, 1, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
295,"[4, 0, 3, 1, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
296,"[2, 5, 2, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
297,"[0, 1, 3, 5, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
298,"[0, 4, 5, 4, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
299,"[1, 4, 5, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
300,"[1, 1, 4, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
301,"[5, 1, 5, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
302,"[0, 5, 4, 3, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
303,"[3, 2, 3, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
304,"[1, 5, 3, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
305,"[4, 3, 3, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
306,"[5, 2, 3, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
307,"[2, 5, 4, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
308,"[4, 4, 4, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
309,"[5, 1, 0, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
310,"[3, 0, 2, 3, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
311,"[0, 5, 1, 4, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
312,"[0, 5, 0, 5, 3]",200.0,"['ContriteTitForTat', 'InversePunisher']"
313,"[4, 3, 1, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
314,"[3, 4, 1, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
315,"[2, 2, 4, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
316,"[5, 0, 2, 5, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
317,"[2, 4, 3, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
318,"[3, 3, 1, 0, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
319,"[3, 1, 2, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
320,"[5, 1, 3, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
321,"[0, 0, 2, 4, 1]",200.0,"['OnceBitten', 'InversePunisher']"
322,"[0, 2, 2, 5, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
323,"[4, 0, 1, 4, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
324,"[3, 2, 5, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
325,"[0, 5, 4, 3, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
326,"[0, 2, 3, 1, 0]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
327,"[0, 5, 1, 5, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
328,"[5, 4, 4, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
329,"[5, 3, 4, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
330,"[1, 2, 2, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
331,"[4, 5, 1, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
332,"[4, 5, 0, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
333,"[3, 3, 5, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
334,"[4, 4, 0, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
335,"[1, 1, 5, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
336,"[1, 4, 3, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
337,"[1, 4, 4, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
338,"[5, 4, 4, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
339,"[3, 4, 5, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
340,"[2, 3, 1, 1, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
341,"[2, 1, 2, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
342,"[4, 0, 0, 4, 0]",200.0,"['FirstByDavis', 'InversePunisher']"
343,"[0, 2, 3, 2, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
344,"[1, 3, 1, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
345,"[2, 4, 0, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
346,"[4, 2, 0, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
347,"[0, 0, 3, 2, 0]",200.0,"['OnceBitten', 'InversePunisher']"
348,"[1, 4, 2, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
349,"[5, 1, 3, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
350,"[0, 3, 2, 1, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
351,"[0, 4, 4, 3, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
352,"[0, 3, 3, 5, 4]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
353,"[4, 4, 0, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
354,"[5, 5, 0, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
355,"[3, 4, 1, 2, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
356,"[0, 3, 3, 5, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
357,"[0, 5, 2, 4, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
358,"[4, 1, 1, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
359,"[2, 1, 4, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
360,"[3, 2, 3, 5, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
361,"[1, 0, 0, 5, 0]",200.0,"['FirstByDavis', 'InversePunisher']"
362,"[4, 0, 4, 5, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
363,"[0, 0, 5, 2, 3]",200.0,"['OnceBitten', 'InversePunisher']"
364,"[4, 0, 2, 0, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
365,"[2, 4, 3, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
366,"[5, 5, 4, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
367,"[4, 0, 1, 5, 5]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
368,"[1, 0, 4, 4, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
369,"[2, 2, 0, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
370,"[0, 5, 4, 2, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
371,"[1, 0, 2, 4, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
372,"[1, 0, 2, 2, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
373,"[1, 3, 1, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
374,"[5, 4, 4, 4, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
375,"[1, 1, 0, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
376,"[2, 3, 3, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
377,"[5, 1, 3, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
378,"[4, 2, 1, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
379,"[1, 5, 5, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
380,"[0, 4, 3, 5, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
381,"[2, 0, 1, 4, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
382,"[1, 1, 3, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
383,"[5, 4, 2, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
384,"[4, 4, 5, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
385,"[4, 4, 5, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
386,"[3, 1, 2, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
387,"[5, 4, 0, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
388,"[3, 2, 5, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
389,"[1, 3, 0, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
390,"[1, 3, 2, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
391,"[3, 3, 1, 0, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
392,"[2, 1, 3, 0, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
393,"[1, 0, 5, 1, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
394,"[3, 1, 5, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
395,"[2, 3, 4, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
396,"[1, 4, 1, 4, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
397,"[0, 1, 3, 0, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
398,"[5, 2, 0, 3, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
399,"[1, 1, 3, 0, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
400,"[4, 0, 3, 3, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
401,"[2, 4, 0, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
402,"[5, 5, 2, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
403,"[2, 3, 3, 2, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
404,"[0, 5, 4, 0, 5]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
405,"[4, 3, 2, 4, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
406,"[2, 1, 2, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
407,"[3, 0, 2, 3, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
408,"[1, 3, 0, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
409,"[2, 1, 3, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
410,"[3, 4, 4, 4, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
411,"[1, 2, 0, 0, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
412,"[3, 1, 4, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
413,"[5, 4, 3, 5, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
414,"[3, 4, 3, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
415,"[2, 0, 5, 2, 0]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
416,"[1, 3, 1, 3, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
417,"[5, 0, 2, 4, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
418,"[5, 5, 2, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
419,"[4, 2, 5, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
420,"[4, 0, 3, 0, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
421,"[5, 2, 2, 3, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
422,"[1, 3, 1, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
423,"[2, 2, 5, 3, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
424,"[3, 1, 1, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
425,"[0, 2, 2, 3, 2]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
426,"[3, 4, 3, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
427,"[1, 5, 3, 2, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
428,"[2, 2, 0, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
429,"[5, 4, 2, 2, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
430,"[3, 3, 3, 1, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
431,"[1, 0, 4, 0, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
432,"[4, 2, 2, 3, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
433,"[3, 0, 4, 5, 3]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
434,"[3, 4, 0, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
435,"[0, 0, 1, 2, 0]",200.0,"['OnceBitten', 'InversePunisher']"
436,"[2, 1, 4, 1, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
437,"[5, 0, 4, 4, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
438,"[2, 2, 4, 0, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
439,"[5, 5, 0, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
440,"[3, 0, 0, 1, 2]",200.0,"['FirstByDavis', 'InversePunisher']"
441,"[0, 4, 2, 0, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
442,"[3, 3, 0, 1, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
443,"[3, 2, 4, 5, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
444,"[1, 3, 2, 4, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
445,"[0, 1, 0, 4, 5]",200.0,"['ContriteTitForTat', 'InversePunisher']"
446,"[4, 0, 1, 0, 4]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
447,"[3, 5, 1, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
448,"[4, 3, 5, 5, 4]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
449,"[1, 0, 3, 3, 1]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
450,"[0, 4, 3, 2, 3]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
451,"[4, 2, 2, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
452,"[0, 5, 2, 3, 1]",200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
453,"[2, 1, 4, 1, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
454,"[3, 4, 4, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
455,"[1, 0, 3, 5, 2]",200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
456,"[2, 2, 0, 3, 5]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
457,"[4, 4, 4, 0, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
458,"[5, 5, 5, 1, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
459,"[0, 0, 3, 0, 1]",200.0,"['OnceBitten', 'InversePunisher']"
460,"[1, 1, 3, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
461,"[4, 4, 2, 5, 2]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
462,"[5, 4, 0, 4, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
463,"[0, 1, 0, 0, 0]",200.0,['ContriteTitForTat']
464,"[3, 4, 0, 2, 1]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
465,"[2, 1, 3, 2, 0]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
466,"[4, 4, 4, 5, 3]",200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
